date,price,volume
2017-05-24,43.3536,303500
2017-05-23,43.4495,521800
2017-05-19,43.7375,401100
2017-05-18,43.3032,541200
2017-05-17,43.3797,690400
2017-05-16,43.9726,461400
2017-05-15,44.2786,365600
2017-05-12,43.8865,313100
2017-05-11,44.0874,397000
2017-05-10,44.2308,671400
2017-05-09,44.183,536400
2017-05-08,44.4412,444900
2017-05-05,44.3838,700100
2017-05-04,44.2404,713200
2017-05-03,44.4603,697500
2017-05-02,45.015,565400
2017-05-01,44.8142,481600
2017-04-28,44.7377,668300
2017-04-27,44.7664,768900
2017-04-26,44.1926,844400
2017-04-25,43.2075,1027500
2017-04-24,40.4341,634300
2017-04-21,40.5011,403900
2017-04-20,40.4054,530900
2017-04-19,39.8699,353100
2017-04-18,39.9177,285900
2017-04-17,40.0707,335200
2017-04-13,39.7934,440800
2017-04-12,39.7073,371400
2017-04-11,39.5352,458600
2017-04-10,39.6499,249100
2017-04-07,39.3439,227400
2017-04-06,39.2578,798800
2017-04-05,39.2387,475000
2017-04-04,39.2674,398900
2017-04-03,39.4109,439000
2017-03-31,39.0666,629100
2017-03-30,39.2196,505600
2017-03-29,39.277,635400
2017-03-28,39.6595,452100
2017-03-27,39.7647,426400
2017-03-24,39.5926,573000
2017-03-23,39.4778,605100
2017-03-22,39.4587,737300
2017-03-21,39.1144,716600
2017-03-20,38.9805,523500
2017-03-17,39.0953,2276000
2017-03-16,39.057,511000
2017-03-15,38.7988,514000
2017-03-14,38.5215,804300
2017-03-13,38.8466,913300
2017-03-10,38.5884,420900
2017-03-09,38.3971,572400
2017-03-08,38.2537,546800
2017-03-07,37.7373,1216300
2017-03-06,37.173,678100
2017-03-03,37.1921,524800
2017-03-02,37.2208,629900
2017-03-01,37.0391,1209100
2017-02-28,37.0391,1278600
2017-02-27,37.7659,1024200
2017-02-24,37.9763,471100
2017-02-23,38.4832,606800
2017-02-22,37.9763,685800
2017-02-21,38.3015,637400
2017-02-17,38.4163,412900
2017-02-16,38.4163,787200
2017-02-15,38.3302,606000
2017-02-14,38.1198,620500
2017-02-13,38.1294,548500
2017-02-10,38.3182,714000
2017-02-09,38.1468,511800
2017-02-08,37.6991,767700
2017-02-07,37.3943,490300
2017-02-06,37.3276,540400
2017-02-03,37.3943,465000
2017-02-02,37.1372,505200
2017-02-01,37.2896,508500
2017-01-31,37.6515,887000
2017-01-30,37.7848,1559000
2017-01-27,37.9753,487700
2017-01-26,38.0611,725000
2017-01-25,38.3182,680600
2017-01-24,38.6706,732800
2017-01-23,38.6516,626000
2017-01-20,39.2421,782700
2017-01-19,39.3945,887700
2017-01-18,40.2137,1052600
2017-01-17,39.3088,690900
2017-01-16,38.6802,271500
2017-01-13,38.8231,476000
2017-01-12,38.242,840300
2017-01-11,38.1468,798000
2017-01-10,37.9468,764100
2017-01-09,38.1182,526100
2017-01-06,37.7467,814200
2017-01-05,37.9563,549200
2017-01-04,37.8325,482000
2017-01-03,38.223,385300
2016-12-30,38.2516,369600
2016-12-29,38.3278,442600
2016-12-28,38.0039,411800
2016-12-23,38.2801,197100
2016-12-22,38.3468,419700
2016-12-21,38.3087,545900
2016-12-20,38.042,734400
2016-12-19,38.3182,397800
2016-12-16,38.3849,2076700
2016-12-15,38.242,591800
2016-12-14,38.3659,683600
2016-12-13,38.7468,655000
2016-12-12,38.7087,576500
2016-12-09,38.7659,441600
2016-12-08,38.5849,501500
2016-12-07,38.4325,727000
2016-12-06,37.9658,703400
2016-12-05,38.242,593000
2016-12-02,38.4135,487300
2016-12-01,38.404,685000
2016-11-30,38.9659,1070800
2016-11-29,39.0993,653900
2016-11-28,39.3088,963000
2016-11-25,39.7851,215800
2016-11-24,39.5374,214600
2016-11-23,39.6898,313100
2016-11-22,39.7088,432400
2016-11-21,39.6136,409200
2016-11-18,39.1564,910600
2016-11-17,40.166,779900
2016-11-16,39.7279,1244800
2016-11-15,38.8135,772300
2016-11-14,37.8325,696700
2016-11-11,37.8039,532000
2016-11-10,38.4135,696600
2016-11-09,39.1469,574500
2016-11-08,39.0421,287900
2016-11-07,39.0421,336600
2016-11-04,38.7945,495600
2016-11-03,38.8707,439000
2016-11-02,38.9183,457800
2016-11-01,39.5374,924600
2016-10-31,39.4898,608900
2016-10-28,39.585,513000
2016-10-27,39.7469,570600
2016-10-26,40.0803,715500
2016-10-25,39.6136,466800
2016-10-24,40.1357,430300
2016-10-21,39.7465,834000
2016-10-20,39.8984,754600
2016-10-19,39.9838,822200
2016-10-18,39.6706,765100
2016-10-17,39.6231,666600
2016-10-14,39.4902,535800
2016-10-13,39.3573,764400
2016-10-12,39.3953,1073200
2016-10-11,39.044,894700
2016-10-07,39.3478,971800
2016-10-06,39.5662,1020200
2016-10-05,39.9838,858900
