date,price,volume
2016-11-15,97.0827,136000
2016-11-14,96.1787,128300
2016-11-11,96.9131,166600
2016-11-10,96.8661,90200
2016-11-09,98.2879,135500
2016-11-08,98.8529,77900
2016-11-07,98.9377,155800
2016-11-04,98.1655,159700
2016-11-03,98.3915,159800
2016-11-02,99.4273,306300
2016-11-01,102.7513,119900
2016-10-31,102.9208,97700
2016-10-28,103.1374,90500
2016-10-27,103.1468,99100
2016-10-26,103.5517,223200
2016-10-25,101.4518,286400
2016-10-24,102.2899,47800
2016-10-21,101.4989,67200
2016-10-20,102.45,95800
2016-10-19,102.4876,126600
2016-10-18,103.1091,110600
2016-10-17,102.3181,49700
2016-10-14,102.2616,65700
2016-10-13,101.9132,74300
2016-10-12,102.2334,101600
2016-10-11,101.3106,86200
2016-10-07,102.1298,117400
2016-10-06,101.7249,431200
2016-10-05,101.9886,90400
2016-10-04,102.0639,76900
2016-10-03,102.7607,65600
2016-09-30,103.0526,91100
2016-09-29,103.2974,51900
2016-09-28,103.6458,106500
2016-09-27,103.2974,92000
2016-09-26,103.1091,83000
2016-09-23,104.87,111900
2016-09-22,105.2843,116700
2016-09-21,104.3521,92500
2016-09-20,104.4086,109500
2016-09-19,103.1468,139300
2016-09-16,103.1185,199600
2016-09-15,103.6458,82900
2016-09-14,103.1939,114900
2016-09-13,102.6195,112700
2016-09-12,102.9773,85900
2016-09-09,103.0429,164000
2016-09-08,104.431,115400
2016-09-07,106.2598,106200
2016-09-06,107.1508,97100
2016-09-02,107.6478,83800
2016-09-01,107.329,147800
2016-08-31,105.8847,268300
2016-08-30,106.1473,106000
2016-08-29,107.7416,111200
2016-08-26,107.4134,63700
2016-08-25,107.9011,71800
2016-08-24,108.3606,189500
2016-08-23,108.6138,114900
2016-08-22,108.989,96500
2016-08-19,108.2199,84600
2016-08-18,108.9796,61900
2016-08-17,109.6642,81800
2016-08-16,109.1766,68200
2016-08-15,109.1766,68900
2016-08-12,109.5423,105200
2016-08-11,110.4427,103100
2016-08-10,110.6303,73100
2016-08-09,111.54,47400
2016-08-08,110.9866,57100
2016-08-05,110.5552,40700
2016-08-04,110.1238,137000
2016-08-03,110.7803,119300
2016-08-02,109.411,155600
2016-07-29,108.7545,154600
2016-07-28,109.2235,130500
2016-07-27,110.0394,112000
2016-07-26,107.7979,32500
2016-07-25,107.8542,62800
2016-07-22,108.1731,41000
2016-07-21,107.8354,53600
2016-07-20,108.7921,58400
2016-07-19,108.3512,62400
2016-07-18,107.6572,41700
2016-07-15,107.4321,60900
2016-07-14,108.1356,80900
2016-07-13,107.8448,89500
2016-07-12,107.4321,51700
2016-07-11,106.4568,79800
2016-07-08,104.9093,66400
2016-07-07,104.6561,65400
2016-07-06,105.2751,82600
2016-07-05,106.1285,72500
2016-07-04,105.6033,14000
2016-06-30,104.8624,135300
2016-06-29,104.8061,91200
2016-06-28,104.4685,73400
2016-06-27,103.5681,60000
2016-06-24,103.1836,112300
2016-06-23,104.4216,71700
2016-06-22,103.465,93200
2016-06-21,104.3841,65100
2016-06-20,104.8343,72400
2016-06-17,104.0652,350100
2016-06-16,104.853,103200
2016-06-15,104.1965,83100
2016-06-14,105.1344,56900
2016-06-13,105.8659,166600
2016-06-10,105.3688,100700
2016-06-09,106.1442,87900
2016-06-08,107.1719,204000
2016-06-07,107.1345,41400
2016-06-06,106.8823,67900
2016-06-03,107.0784,54900
2016-06-02,106.247,123800
