date,loblaw_price,loblaw_volume,metro_price,metro_volume,empa_price,empa_volume,gwl_price,gwl_volume,atd_price,atd_volume,tsx_price,tsx_volume,sp500_price,sp500_volume,BCPI,CPI,bank_interest,CEER,trend_grocery_store,trend_loblaws,trend_stock
2015-05-07,47.0071,876700.0,32.8109,658200.0,27.04,291663.0,92.5999,67200.0,21.7703,1381974.0,15088.7998,276978400.0,2088.0,3676640000.0,,,,121.6,,,
2015-05-08,47.1181,397000.0,32.5408,473400.0,26.9516,225348.0,92.5084,56800.0,21.8417,1121788.0,15170.0,185148700.0,2116.1001,3399440000.0,,,,121.94,,,
2015-05-11,47.1403,341200.0,32.6153,3289700.0,26.9303,204660.0,92.4535,57900.0,22.0653,1239582.0,15152.5996,146601400.0,2105.3301,2992670000.0,,,,122.09,,,
2015-05-12,46.9923,835900.0,31.9541,520200.0,26.7901,164673.0,91.2828,144800.0,21.9035,1835884.0,15043.2002,189066200.0,2099.1201,3139520000.0,,,,123.1,,,
2015-05-13,46.445,735500.0,32.2521,594800.0,27.0003,122871.0,91.3834,116700.0,21.5752,1525186.0,14980.7002,191793600.0,2098.48,3374260000.0,444.6,,2.85,123.14,,,
2015-05-14,46.8814,713000.0,33.2207,1009100.0,27.3781,169056.0,93.3682,109000.0,22.2462,1179834.0,15028.0996,183190200.0,2121.1001,3225740000.0,,,,122.6,,,
2015-05-15,47.3548,475800.0,33.3604,238600.0,27.6096,129114.0,94.0816,49900.0,22.584,732550.0,15108.0996,163163400.0,2122.73,3092080000.0,,,,122.25,,,
2015-05-18,,,,,,,,,,,,,2129.2,2888190000.0,,,,122.25,,,
2015-05-19,47.2808,511900.0,33.4414,380900.0,27.5395,216711.0,94.5572,55500.0,22.3889,1404580.0,15121.0,177613000.0,2127.8301,3296030000.0,,,,120.96,,,
2015-05-20,47.0885,454800.0,32.9181,412200.0,27.3354,191094.0,93.5877,44700.0,22.3556,859208.0,15072.7998,150691600.0,2125.8501,3025880000.0,443.96,,2.85,121.09,,,
2015-05-21,47.1551,465600.0,33.2171,377300.0,27.4055,235749.0,94.4566,42300.0,22.5888,792572.0,15203.5996,173031700.0,2130.8201,3070460000.0,,,,121.1,,,
2015-05-22,47.1255,369500.0,32.8714,304400.0,27.4116,140091.0,94.1548,66200.0,22.3366,760440.0,15200.7998,122902000.0,2126.0601,2571860000.0,,,,120.48,,,
2015-05-25,47.3696,130600.0,32.7966,78300.0,27.503,29112.0,93.8712,10800.0,22.3699,171414.0,15187.4004,37855100.0,,,,,,120.45,,,
2015-05-26,47.4214,828300.0,32.4883,477300.0,27.2258,352251.0,93.359,63100.0,22.3461,1207164.0,15050.7998,148932600.0,2104.2,3342130000.0,,,,119.59,,,
2015-05-27,47.7246,695300.0,32.7686,431500.0,27.5182,135957.0,94.0908,54200.0,22.6173,1676958.0,15110.5,147678600.0,2123.48,3127960000.0,440.37,,2.85,119.14,,,
2015-05-28,47.4362,266700.0,32.5911,406800.0,27.4938,154017.0,94.3194,40600.0,23.0789,1264320.0,15107.0,148946400.0,2120.79,2980350000.0,,,,119.23,,,
2015-05-29,46.7852,547200.0,32.1146,801400.0,27.1374,294345.0,92.4444,105900.0,23.0599,1615790.0,15014.0996,281160900.0,2107.3899,3927390000.0,,,,119.23,,,
2015-06-01,46.6373,383100.0,31.7315,577200.0,27.2562,236346.0,92.9749,56100.0,22.9837,1462308.0,15074.0996,139629200.0,2111.73,3011710000.0,,127.2,,118.66,54.0,42.0,20.0
2015-06-02,46.6521,367200.0,31.7502,572800.0,26.4733,685185.0,92.7828,55800.0,23.3025,885988.0,15104.7002,149221100.0,2109.6001,3049350000.0,,,,119.45,,,
2015-06-03,47.413999999999994,429600.0,32.1613,490700.0,26.647,427560.0,94.0816,50300.0,23.964000000000002,1516710.0,15154.7002,154326600.0,2114.0701,3099980000.0,443.22,,2.85,119.07,,,
2015-06-04,47.2586,356500.0,32.5631,796800.0,27.0094,211872.0,93.3133,63400.0,23.826,1797626.0,15019.4004,153522400.0,2095.8401,3200050000.0,,,,118.86,,,
2015-06-05,47.0885,411600.0,32.3949,291500.0,26.9242,143820.0,93.4871,44200.0,23.7832,922756.0,14957.2002,153567800.0,2092.8301,3243690000.0,,,,119.18,,,
2015-06-08,46.9332,508400.0,32.2641,406600.0,26.5221,184785.0,92.3072,82000.0,23.7023,1490730.0,14743.2998,153647900.0,2079.28,2917150000.0,,,,119.47,,,
2015-06-09,47.1846,730700.0,32.0959,632000.0,27.0126,180807.0,91.8864,253900.0,24.1305,1715288.0,14817.7002,156708900.0,2080.1499,3034580000.0,,,,120.36,,,
2015-06-10,47.5101,400500.0,32.18,266800.0,26.9882,108822.0,91.9413,247500.0,24.6254,1409118.0,14889.0,166024900.0,2105.2,3414320000.0,443.06,,2.85,120.63,,,
2015-06-11,47.2205,393400.0,32.236,326900.0,27.3263,296250.0,91.8632,117900.0,24.5874,1483946.0,14830.9004,152418900.0,2108.8601,3128600000.0,,,,120.34,,,
2015-06-12,47.1759,382200.0,32.1426,352700.0,27.0674,130608.0,91.404,93300.0,24.7825,1252746.0,14741.2002,140996500.0,2094.1101,2719400000.0,,,,120.3,,,
2015-06-15,47.4878,1054600.0,32.1146,283400.0,27.57,193788.0,92.1112,440700.0,25.4677,1942476.0,14756.0996,147917300.0,2084.4299,3061570000.0,,,,120.16,,,
2015-06-16,47.6364,1200300.0,31.909000000000002,1572400.0,27.5091,662754.0,92.0286,103100.0,25.482,1243938.0,14753.0996,162528800.0,2096.29,2919900000.0,,,,120.14,,,
2015-06-17,47.4804,656400.0,31.8062,458500.0,27.3172,208677.0,91.7622,37100.0,25.3773,1468692.0,14733.0,162174500.0,2100.4399,3222240000.0,445.01,,2.85,120.41,,,
2015-06-18,47.525,1039900.0,31.8156,383800.0,27.5091,120363.0,91.8357,76300.0,25.3107,1174910.0,14770.5996,149846900.0,2121.24,3520360000.0,,,,120.81,,,
2015-06-19,47.4136,2120300.0,31.3951,2613500.0,27.2349,303159.0,92.5154,610400.0,25.5629,6569276.0,14653.0996,482101400.0,2109.99,4449810000.0,,,,120.31,,,
2015-06-22,47.7255,436100.0,31.6847,301800.0,27.8868,152040.0,93.3788,81600.0,25.363000000000003,1322698.0,14790.5,150406700.0,2122.8501,3030020000.0,,,,120.16,,,
2015-06-23,48.0151,437000.0,31.5726,356100.0,27.765,184959.0,94.1504,70400.0,25.5533,1551328.0,14904.9004,145320600.0,2124.2,3091190000.0,,,,120.16,,,
2015-06-24,48.2378,675400.0,31.61,342100.0,27.6736,356022.0,94.1504,90000.0,25.6818,1107450.0,14947.5,170667600.0,2108.5801,3102480000.0,441.85,,2.85,119.42,,,
2015-06-25,48.5794,501000.0,31.8249,279200.0,27.6614,464538.0,93.8932,82900.0,25.8674,1439840.0,14897.5,149486400.0,2102.3101,3214610000.0,,,,120.06,,,
2015-06-26,48.0968,409400.0,31.7502,324800.0,27.4481,256875.0,93.6911,70600.0,25.8674,1930610.0,14808.0996,142466700.0,2101.49,5025470000.0,,,,120.11,,,
2015-06-29,47.0868,514600.0,30.9746,311300.0,26.5342,259371.0,90.8528,115400.0,25.3107,1696486.0,14490.2002,162380600.0,2057.6399,3678960000.0,,,,119.84,,,
2015-06-30,46.8418,697500.0,31.3203,557900.0,26.7992,272946.0,90.118,161800.0,25.4249,6499044.0,14553.2998,180527600.0,2063.1101,4078540000.0,,,,118.96,,,
2015-07-01,,,,,,,,,,,,,2077.4199,3727260000.0,437.18,127.3,2.85,118.96,63.0,47.0,24.0
2015-07-02,47.317,447300.0,31.2736,354900.0,26.8937,248193.0,92.0929,163900.0,25.5058,2174382.0,14638.0,173442300.0,2076.78,2996540000.0,,,,118.28,,,
2015-07-03,47.821999999999996,223500.0,32.0211,113700.0,26.9425,95787.0,93.0573,31500.0,25.6009,343094.0,14682.4004,51349100.0,,,,,,118.25,,,
2015-07-06,47.3319,1274800.0,31.3764,963200.0,26.8602,127269.0,92.1572,139500.0,25.6818,2191532.0,14593.5996,194847500.0,2068.76,3486360000.0,,,,117.82,,,
2015-07-07,47.3393,1103400.0,31.6941,679300.0,26.8084,174663.0,93.1676,142900.0,25.934,2002050.0,14624.5,194129800.0,2081.3401,4458660000.0,,,,117.07,,,
2015-07-08,47.123999999999995,740000.0,31.2736,695500.0,26.8724,625839.0,92.4695,132500.0,25.3868,1763470.0,14412.0996,166323900.0,2046.6801,3608780000.0,419.85,,2.85,117.03,,,
2015-07-09,46.9606,716400.0,31.2362,742100.0,26.9089,196476.0,91.652,145900.0,25.0061,1441906.0,14278.5,188521100.0,2051.3101,3446810000.0,,,,117.02,,,
2015-07-10,47.369,542500.0,31.3951,582100.0,26.6379,301098.0,92.2031,95000.0,25.0918,1537336.0,14411.0996,156177800.0,2076.6201,3065070000.0,,,,116.96,,,
2015-07-13,48.1339,494400.0,32.0305,271100.0,27.6382,149673.0,93.0114,174900.0,25.5724,1031426.0,14533.2002,166202600.0,2099.6001,3096730000.0,,,,116.72,,,
2015-07-14,49.0472,755700.0,32.535,364100.0,28.0106,188787.0,93.7187,258400.0,26.1672,1964840.0,14599.4004,153715000.0,2108.95,3002120000.0,,,,116.81,,,
2015-07-15,49.7973,601700.0,32.9181,276100.0,27.9706,350655.0,94.5178,145600.0,27.314,2588386.0,14662.2998,158321200.0,2107.3999,3261810000.0,412.1,,2.85,115.3,,,
2015-07-16,50.0646,418400.0,33.1984,554600.0,28.3554,312861.0,95.9416,404500.0,27.2712,1549572.0,14731.0996,155607800.0,2124.29,3227080000.0,,,,115.37,,,
2015-07-17,50.4359,448300.0,33.7778,293400.0,28.38,375456.0,96.8142,73800.0,27.5995,795668.0,14642.7998,145241900.0,2126.6399,3362750000.0,,,,115.05,,,
2015-07-20,50.2057,357200.0,33.2545,280400.0,27.9122,326433.0,95.3261,42000.0,27.4234,725524.0,14425.5996,159506500.0,2128.28,3245870000.0,,,,115.28,,,
2015-07-21,49.9606,436100.0,32.9742,426800.0,27.8506,391677.0,95.3261,98800.0,27.4187,1190802.0,14376.2002,158798400.0,2119.21,3343690000.0,,,,115.29,,,
2015-07-22,50.1611,312300.0,33.1143,193200.0,27.7059,90567.0,95.0322,96000.0,27.4521,854772.0,14307.0996,189872000.0,2114.1499,3694070000.0,396.96,,2.7,114.92,,,
2015-07-23,51.8616,1392100.0,33.0396,194500.0,27.6998,257826.0,98.1461,388300.0,27.5522,1159210.0,14265.4004,192099200.0,2102.1499,3772810000.0,,,,114.86,,,
2015-07-24,52.2775,965200.0,33.2171,385800.0,27.3951,179223.0,97.9164,150300.0,27.7333,1115230.0,14186.2002,213182000.0,2079.6499,3870040000.0,,,,114.72,,,
2015-07-27,52.2403,628200.0,33.2638,362600.0,27.1303,142251.0,97.2551,90800.0,27.5045,1031560.0,14001.4004,190016900.0,2067.6399,3836750000.0,,,,114.99,,,
2015-07-28,51.7799,621700.0,32.3108,410400.0,26.8009,215634.0,96.9887,109900.0,27.4425,1088298.0,14077.4004,189404500.0,2093.25,4117740000.0,,,,115.74,,,
2015-07-29,51.9062,715600.0,32.9275,537100.0,26.7764,332220.0,99.6525,270600.0,27.7572,1043524.0,14301.7998,207644000.0,2108.5701,4038900000.0,381.87,,2.7,116.07,,,
2015-07-30,52.3666,559400.0,32.7032,896100.0,26.8717,314628.0,101.0027,136000.0,27.9717,934878.0,14382.7998,208091800.0,2108.6299,3579410000.0,,,,115.3,,,
2015-07-31,52.9606,632300.0,33.2545,764900.0,27.2104,384306.0,100.8925,130600.0,27.8287,1179848.0,14468.4004,191981600.0,2103.8401,3681340000.0,,,,114.68,,,
2015-08-01,,,,,,,,,,,,,,,,127.3,,,63.0,39.0,27.0
2015-08-03,,,,,,,,,,,,,2098.04,3476770000.0,,,,114.68,,,
2015-08-04,53.5621,534600.0,33.9179,1919800.0,27.4658,656832.0,103.1337,263400.0,28.5724,1499860.0,14491.0996,177553300.0,2093.3201,3546710000.0,,,,114.2,,,
2015-08-05,53.6141,723300.0,34.1702,516200.0,28.0969,413646.0,102.9868,228300.0,28.8442,1410716.0,14503.0,174759100.0,2099.8401,3968680000.0,370.64,,2.7,114.05,,,
2015-08-06,53.6438,581300.0,33.7871,549000.0,28.0383,509967.0,103.0235,165200.0,28.4485,1169206.0,14405.9004,221728300.0,2083.5601,4246570000.0,,,,114.26,,,
2015-08-07,53.4656,481400.0,33.8525,395200.0,28.1307,358662.0,103.0051,134300.0,28.2912,875374.0,14302.7002,175109800.0,2077.5701,3602320000.0,,,,114.36,,,
2015-08-10,53.3988,845400.0,34.0394,550400.0,28.3,391791.0,102.6561,197100.0,28.0861,1065728.0,14466.4004,175189600.0,2104.1799,3514460000.0,,,,114.82,,,
2015-08-11,53.3319,510400.0,34.1048,486500.0,28.4323,295020.0,102.1876,255300.0,28.1481,1129918.0,14414.7002,195188800.0,2084.0701,3708880000.0,,,,114.48,,,
2015-08-12,53.1686,914700.0,34.1702,791200.0,28.183000000000003,325659.0,101.8845,150000.0,27.8239,1380034.0,14339.5,214900200.0,2086.05,4269130000.0,357.59,,2.7,115.85,,,
2015-08-13,54.5052,1200500.0,35.1326,1225800.0,28.1892,232458.0,104.0339,271300.0,27.905,979510.0,14238.4004,169966800.0,2083.3899,3221300000.0,,,,115.12,,,
2015-08-14,54.9953,560200.0,35.1513,691100.0,28.0415,325368.0,104.5758,169200.0,28.253,1245788.0,14277.9004,170578800.0,2091.54,2795590000.0,,,,115.12,,,
2015-08-17,54.9062,325000.0,35.1046,450900.0,28.1892,257523.0,104.6126,78500.0,28.2196,631450.0,14251.5,145429400.0,2102.4399,2867690000.0,,,,115.11,,,
2015-08-18,54.6983,371000.0,34.7869,459300.0,27.9337,382374.0,103.6206,121900.0,28.1767,831546.0,14193.9004,155036000.0,2096.9199,2949990000.0,,,,115.35,,,
2015-08-19,54.5275,475800.0,35.0672,590300.0,28.1461,265854.0,103.988,169400.0,28.1815,1560046.0,14036.5996,216708600.0,2079.6101,3512920000.0,347.66,,2.7,114.58,,,
2015-08-20,53.4804,490200.0,34.3664,411800.0,27.631999999999998,246303.0,101.7376,102100.0,27.6571,1578458.0,13737.0,220463100.0,2035.73,3922470000.0,,,,115.15,,,
2015-08-21,52.9458,672800.0,33.6937,623300.0,26.9795,255792.0,101.5447,122800.0,26.0218,3977912.0,13473.7002,242627500.0,1970.89,5018240000.0,,,,114.48,,,
2015-08-24,52.0844,932500.0,32.8527,688700.0,27.1642,674007.0,99.4596,161400.0,25.5974,3334880.0,13052.7002,318857900.0,1893.21,6612690000.0,,,,113.71,,,
2015-08-25,52.5671,736800.0,33.2638,597800.0,27.4135,548151.0,101.5263,174500.0,25.9264,2063694.0,13150.9004,242924600.0,1867.61,5183560000.0,,,,113.2,,,
2015-08-26,53.1463,674300.0,33.1143,922300.0,27.3951,475614.0,102.3254,128300.0,26.9467,1966614.0,13381.5996,229144000.0,1940.51,5338250000.0,341.34,,2.7,113.3,,,
2015-08-27,52.9829,591200.0,33.1704,777000.0,27.2411,616893.0,102.2519,181800.0,27.2137,1949160.0,13766.7002,269528200.0,1987.66,5006390000.0,,,,114.26,,,
2015-08-28,52.7973,448800.0,33.2985,943500.0,27.2411,367434.0,102.2244,146300.0,27.0039,777102.0,13865.0996,217015300.0,1988.87,3949080000.0,,,,113.69,,,
2015-08-31,52.1438,642500.0,32.5673,799500.0,27.1365,541017.0,100.1393,252900.0,26.5796,2268950.0,13859.0996,274554700.0,1972.1801,3915100000.0,,,,114.05,,,
2015-09-01,51.2156,649400.0,32.1642,625900.0,27.4935,495552.0,99.1564,191300.0,27.0325,2243818.0,13481.9004,223509200.0,1913.85,4371850000.0,,127.1,,114.35,62.0,41.0,24.0
2015-09-02,52.1289,607900.0,32.4923,1023400.0,27.7859,946293.0,101.2966,329300.0,28.2721,2142510.0,13545.2998,197082800.0,1948.86,3742620000.0,363.82,,2.7,113.33,,,
2015-09-03,52.2923,375600.0,32.4829,397000.0,28.066,485970.0,101.4069,107000.0,28.9062,1621992.0,13596.4004,179596000.0,1951.13,3520700000.0,,,,114.42,,,
2015-09-04,51.6611,348300.0,32.1361,321700.0,27.7767,274647.0,100.8466,92000.0,28.5772,1296584.0,13478.2998,142024500.0,1921.22,3167090000.0,,,,113.86,,,
2015-09-07,,,,,,,,,,,,,,,,,,113.86,,,
2015-09-08,51.6091,608500.0,32.4454,641100.0,28.1738,408531.0,101.1956,63800.0,28.9014,1122064.0,13630.7002,165293600.0,1969.41,3548650000.0,,,,114.42,,,
2015-09-09,51.4606,712900.0,32.5954,822400.0,28.2631,445509.0,101.0762,117900.0,28.4811,1433712.0,13531.9004,208366600.0,1942.04,3652120000.0,364.9,,2.7,114.26,,,
2015-09-10,51.0745,523300.0,32.4173,490700.0,25.7452,3316185.0,100.4424,76700.0,28.7151,863166.0,13569.9004,189545300.0,1952.29,3626320000.0,,,,114.14,,,
2015-09-11,50.9105,530800.0,32.1548,760300.0,24.9203,843879.0,100.0505,75300.0,28.7151,903972.0,13461.5,188368400.0,1961.05,3218590000.0,,,,113.58,,,
2015-09-14,50.6795,468600.0,32.0142,901700.0,24.7633,793854.0,99.2851,92900.0,28.4477,1103572.0,13353.2998,161268500.0,1953.03,3000200000.0,,,,113.57,,,
2015-09-15,50.6944,1165300.0,32.2767,1226800.0,24.8833,672354.0,99.5157,156700.0,28.6483,1641226.0,13462.7002,170456100.0,1978.09,3239860000.0,,,,113.73,,,
2015-09-16,51.0968,755200.0,33.0548,1086800.0,25.1542,554271.0,100.2995,86300.0,28.8919,2182578.0,13763.7998,245113200.0,1995.3101,3630680000.0,363.97,,2.7,114.22,,,
2015-09-17,50.9552,567600.0,33.2329,1015000.0,25.3481,754509.0,100.4101,70400.0,28.6722,931956.0,13787.2002,216804000.0,1990.2,4183790000.0,,,,114.16,,,
2015-09-18,51.4248,3303100.0,33.0173,2582400.0,25.5174,3756399.0,100.3271,483200.0,29.3552,7775400.0,13646.9004,608096000.0,1958.03,6021240000.0,,,,114.33,,,
2015-09-21,51.5366,716000.0,33.6923,654200.0,25.4005,1429212.0,100.7329,285700.0,29.6608,1840156.0,13779.4004,185414200.0,1966.97,3269350000.0,,,,113.88,,,
2015-09-22,51.4248,652800.0,33.6173,647800.0,25.2034,563088.0,99.7831,191800.0,29.379,1333730.0,13491.0996,173972500.0,1942.74,3808260000.0,,,,113.93,,,
2015-09-23,51.3204,318200.0,33.5704,499700.0,25.0865,465606.0,99.0454,170200.0,29.2978,640968.0,13383.7002,155134600.0,1938.76,3190530000.0,362.92,,2.7,113.82,,,
2015-09-24,51.0894,377000.0,33.5048,715500.0,25.0588,435822.0,99.2667,161500.0,29.2405,911638.0,13338.7002,211139100.0,1932.24,4091530000.0,,,,113.4,,,
2015-09-25,50.9478,501700.0,33.4954,573500.0,25.228,366861.0,98.9716,204000.0,29.230999999999998,1552556.0,13378.5996,207201500.0,1931.34,3721870000.0,,,,113.56,,,
2015-09-28,50.8434,699200.0,33.7954,625100.0,25.1696,355236.0,98.3077,270300.0,29.2119,1488394.0,13004.5996,188785200.0,1881.77,4326660000.0,,,,113.24,,,
2015-09-29,50.8807,571400.0,33.7954,639300.0,24.7848,1070294.0,98.3261,464600.0,28.6769,1685496.0,13037.0,205446200.0,1884.09,4132390000.0,,,,112.85,,,
2015-09-30,51.2086,743200.0,34.086,616900.0,25.3481,562711.0,99.5525,251300.0,29.3122,2080824.0,13307.0,234915200.0,1920.03,4525070000.0,359.46,,2.7,112.9,,,
2015-10-01,50.6869,855700.0,33.9266,728200.0,24.7202,511610.0,98.695,121400.0,28.9874,1907446.0,13241.9004,226505700.0,1923.8199,3983600000.0,,127.2,,114.13,53.0,40.0,25.0
2015-10-02,50.9925,716000.0,33.9641,431700.0,25.3481,498585.0,99.90299999999999,183900.0,29.2549,1240716.0,13339.7002,215950500.0,1951.36,4378570000.0,,,,114.18,,,
2015-10-05,51.0745,612900.0,34.3016,478400.0,25.4127,441729.0,100.447,420500.0,29.3981,1393354.0,13552.2002,304422500.0,1987.05,4334490000.0,,,,115.28,,,
2015-10-06,50.128,857800.0,33.6829,484400.0,25.1449,494663.0,98.8794,104400.0,29.1975,2775400.0,13647.2998,284121300.0,1979.92,4202400000.0,,,,115.38,,,
2015-10-07,49.651,570700.0,33.711,420000.0,24.9233,349394.0,98.4276,102400.0,29.2596,1552178.0,13868.4004,338065200.0,1995.83,4666470000.0,362.67,,2.7,115.4,,,
2015-10-08,49.7777,505500.0,34.086,441800.0,25.0988,451656.0,98.5474,173100.0,29.1689,1525636.0,13978.7002,264683500.0,2013.4301,3939140000.0,,,,115.47,,,
2015-10-09,49.3901,483500.0,33.8048,325600.0,25.2558,288473.0,98.1786,129100.0,28.5957,1531314.0,13964.4004,252713400.0,2014.89,3706900000.0,,,,115.83,,,
2015-10-12,,,,,,,,,,,,,2017.46,2893250000.0,,,,115.83,,,
2015-10-13,50.3217,953000.0,34.3954,612100.0,26.0435,1431314.0,101.0279,222700.0,29.2549,2108270.0,13844.7002,212132700.0,2003.6899,3401920000.0,,,,115.6,,,
2015-10-14,50.6795,756900.0,34.3391,479000.0,25.5431,337487.0,100.6222,138200.0,28.5719,3291606.0,13875.2998,211035400.0,1994.24,3644590000.0,369.29,,2.7,115.5,,,
2015-10-15,51.4248,896400.0,34.3016,440800.0,25.5894,341896.0,101.6366,140500.0,28.695999999999998,2004912.0,13829.0,198093000.0,2023.86,3746290000.0,,,,116.02,,,
2015-10-16,51.1937,492700.0,34.2172,255600.0,25.5987,309895.0,101.4429,390300.0,28.5814,1256398.0,13838.0996,206490700.0,2033.11,3595430000.0,,,,115.94,,,
2015-10-19,51.8496,357700.0,34.4797,481200.0,25.8953,731958.0,102.6693,88300.0,28.9253,817566.0,13758.4004,180214100.0,2033.66,3287320000.0,,,,115.55,,,
2015-10-20,51.7378,406700.0,34.760999999999996,537200.0,25.5709,371939.0,102.6785,83000.0,29.1641,807072.0,13841.9004,169687900.0,2030.77,3331500000.0,,,,115.72,,,
2015-10-21,52.5949,615200.0,34.9953,443000.0,25.8582,369431.0,103.3517,72000.0,29.1641,1261186.0,13704.2002,187226100.0,2018.9399,3627790000.0,362.72,,2.7,114.63,,,
2015-10-22,53.7277,587200.0,35.5297,629200.0,26.0713,340713.0,104.9931,96900.0,29.0638,1664500.0,13878.0996,213309700.0,2052.51,4430850000.0,,,,115.09,,,
2015-10-23,53.0495,830700.0,35.6984,565600.0,25.8953,970408.0,104.8548,77100.0,29.1259,1279008.0,13953.7002,208995400.0,2075.1499,4108460000.0,,,,114.53,,,
2015-10-26,52.5501,486500.0,34.9672,656500.0,25.4782,248767.0,103.4255,138200.0,28.8202,1441710.0,13790.9004,188864000.0,2071.1799,3385800000.0,,,,114.76,,,
2015-10-27,52.4011,478400.0,34.4797,741400.0,25.0611,454253.0,102.9829,96000.0,28.099,2306190.0,13699.5996,220051000.0,2065.8899,4216880000.0,,,,113.9,,,
2015-10-28,52.9377,551800.0,35.0797,572800.0,25.265,275771.0,103.5914,98500.0,27.7312,3847424.0,13863.2002,245564200.0,2090.3501,4698110000.0,355.57,,2.7,114.63,,,
2015-10-29,52.2744,377400.0,34.9016,459100.0,25.2094,183842.0,102.7062,72900.0,27.3778,1544434.0,13791.9004,248803000.0,2089.4099,4008940000.0,,,,114.78,,,
2015-10-30,51.3502,1084300.0,35.0516,1059200.0,25.3855,391707.0,101.5443,185700.0,26.8667,2891166.0,13529.2002,262586400.0,2079.3601,4256200000.0,,,,115.2,,,
2015-11-01,,,,,,,,,,,,,,,,127.1,,,52.0,39.0,26.0
2015-11-02,50.9776,509100.0,35.0609,716500.0,24.8665,187916.0,100.5116,117300.0,26.8763,1522266.0,13623.0,172222200.0,2104.05,3760020000.0,,,,115.14,,,
2015-11-03,51.2384,442400.0,34.9672,490700.0,25.1075,124934.0,101.6273,133900.0,27.8888,2500904.0,13710.2998,213866400.0,2109.79,4272060000.0,,,,115.05,,,
2015-11-04,51.544,460600.0,35.5283,377400.0,25.506,271138.0,102.3835,115100.0,28.6435,1817704.0,13661.7998,234638000.0,2102.3101,4078870000.0,362.32,,2.7,114.79,,,
2015-11-05,51.9241,468700.0,35.5001,329600.0,25.5801,108184.0,102.6232,98300.0,28.7104,1428664.0,13558.7998,225689200.0,2099.9299,4051890000.0,,,,114.86,,,
2015-11-06,50.8956,661000.0,35.1145,340700.0,25.4967,277487.0,101.5997,99100.0,28.6101,899400.0,13553.2998,202938700.0,2099.2,4369020000.0,,,,114.14,,,
2015-11-09,50.277,426300.0,35.1992,672800.0,25.1909,170892.0,100.1427,96700.0,28.6101,1067684.0,13482.5996,185883900.0,2078.5801,3882350000.0,,,,114.42,,,
2015-11-10,50.0087,719900.0,34.9358,799200.0,24.7367,247334.0,99.0177,93300.0,28.4142,948834.0,13411.5996,193360100.0,2081.72,3821440000.0,,,,114.64,,,
2015-11-11,50.0683,298800.0,35.0957,385400.0,24.4772,297729.0,99.6356,110700.0,28.4954,867984.0,13341.9004,185492300.0,2075.0,3692410000.0,350.79,,2.7,114.64,,,
2015-11-12,49.6435,500800.0,33.9014,428100.0,24.3289,249165.0,97.5608,423600.0,27.3873,2466830.0,13127.2002,234869800.0,2045.97,4016370000.0,,,,114.06,,,
2015-11-13,49.7181,594100.0,33.6663,362100.0,23.5411,279954.0,97.0628,94300.0,27.201,1444860.0,13075.4004,204065700.0,2023.04,4278750000.0,,,,113.96,,,
2015-11-16,51.0596,470600.0,34.9923,469100.0,24.226999999999997,532123.0,100.0413,89300.0,28.462,1347144.0,13317.5,181704800.0,2053.1899,3741240000.0,,,,113.88,,,
2015-11-17,51.6707,669000.0,35.5095,614700.0,24.6441,202433.0,101.0648,121800.0,28.0608,1424280.0,13280.4004,181956500.0,2050.4399,4427350000.0,,,,114.22,,,
2015-11-18,52.416000000000004,781700.0,35.6882,741200.0,24.8665,218444.0,101.4706,140200.0,28.5766,1415136.0,13400.0,183319400.0,2083.5801,3926390000.0,335.82,,2.7,113.98,,,
2015-11-19,51.0447,1675500.0,36.3182,759600.0,24.9499,231510.0,100.3917,136000.0,28.8966,1269734.0,13473.7998,189696600.0,2081.24,3628110000.0,,,,114.3,,,
2015-11-20,51.0149,645000.0,35.8763,659100.0,24.8758,193359.0,99.9767,109300.0,29.016,1671444.0,13433.5,200454700.0,2089.1699,3929600000.0,,,,113.76,,,
2015-11-23,51.5515,684800.0,35.8104,609300.0,24.848000000000003,116596.0,100.1704,130100.0,29.2692,1126434.0,13382.4004,156074700.0,2086.5901,3587980000.0,,,,113.76,,,
2015-11-24,51.857,1517400.0,36.0643,751400.0,24.7275,272764.0,101.4337,218300.0,29.1737,2842638.0,13407.7998,218593400.0,2089.1399,3884930000.0,,,,114.01,,,
2015-11-25,52.4309,849600.0,36.5627,607800.0,25.0797,319193.0,104.3753,545000.0,29.6752,2046544.0,13403.4004,188905300.0,2088.8701,2852940000.0,334.99,,2.7,114.18,,,
2015-11-26,51.6707,321500.0,36.3276,145700.0,25.0333,50648.0,103.3148,77900.0,29.7611,279826.0,13425.2002,61259600.0,,,,,,114.22,,,
2015-11-27,50.3217,1354500.0,36.4405,328700.0,24.8387,52137.0,101.1847,121200.0,29.508000000000003,693340.0,13368.2002,100022000.0,2090.1101,1466840000.0,,,,113.84,,,
2015-11-30,50.2472,1417100.0,36.1678,974700.0,24.6904,409908.0,100.7237,336900.0,29.0781,3700802.0,13469.7998,298491200.0,2080.4099,4275030000.0,,,,114.19,,,
2015-12-01,50.2323,2064100.0,37.2492,1022900.0,24.8016,277477.0,100.7697,263100.0,29.9087,2409566.0,13636.0996,222514200.0,2102.6299,3712120000.0,,126.5,,113.68,66.0,48.0,25.0
