date,price,volume
2018-01-31,51.6396,992000
2018-01-30,51.9497,1429200
2018-01-29,53.647,502400
2018-01-26,54.019,755600
2018-01-25,53.5462,640500
2018-01-24,53.678,728400
2018-01-23,53.7322,770600
2018-01-22,53.6857,843400
2018-01-19,53.3214,937900
2018-01-18,53.6315,1108200
2018-01-17,53.1199,750300
2018-01-16,52.6627,840500
2018-01-15,52.6007,439800
2018-01-12,52.2209,463500
2018-01-11,52.0504,609800
2018-01-10,52.3372,637900
2018-01-09,52.5929,731000
2018-01-08,52.1202,569700
2018-01-05,52.6394,519400
2018-01-04,52.6394,519100
2018-01-03,52.6239,695700
2018-01-02,53.1587,605400
2017-12-29,52.8719,363200
2017-12-28,52.7789,398500
2017-12-27,52.7712,445600
2017-12-22,52.8254,746200
2017-12-21,52.9417,566500
2017-12-20,52.8487,581400
2017-12-19,53.2052,614100
2017-12-18,53.3292,528000
2017-12-15,52.8409,2340300
2017-12-14,52.6162,551900
2017-12-13,52.6627,894000
2017-12-12,53.3111,717000
2017-12-11,52.7244,414700
2017-12-08,52.6395,345500
2017-12-07,52.4543,570200
2017-12-06,52.8943,529300
2017-12-05,52.4697,353700
2017-12-04,52.4157,324800
2017-12-01,52.516,620200
2017-11-30,52.4388,852000
2017-11-29,52.6318,497800
2017-11-28,52.6086,527700
2017-11-27,52.655,335000
2017-11-24,52.6858,265400
2017-11-23,52.6704,230300
2017-11-22,52.8711,484900
2017-11-21,53.2185,372400
2017-11-20,53.3266,400900
2017-11-17,53.4501,471100
2017-11-16,53.3883,749800
2017-11-15,53.4655,983200
2017-11-14,53.3806,356500
2017-11-13,53.0873,462300
2017-11-10,53.3188,711900
2017-11-09,52.5315,434400
2017-11-08,52.1146,949400
2017-11-07,51.4044,637700
2017-11-06,51.6669,489500
2017-11-03,51.7518,507800
2017-11-02,52.022,817000
2017-11-01,51.7055,960800
2017-10-31,51.3967,773100
2017-10-30,52.1223,346900
2017-10-27,52.1686,635500
2017-10-26,52.4079,542300
2017-10-25,52.763,470700
2017-10-24,53.0409,290900
2017-10-23,52.9946,444700
2017-10-20,52.6472,488000
2017-10-19,52.9483,296000
2017-10-18,52.8171,404300
2017-10-17,53.2262,315800
2017-10-16,53.1876,302700
2017-10-13,53.3806,530800
2017-10-12,53.0487,383400
2017-10-11,53.1876,407000
2017-10-10,53.396,468100
2017-10-06,53.4578,504900
2017-10-05,53.3188,577900
2017-10-04,53.2957,709800
2017-10-03,53.0795,826700
2017-10-02,52.8171,443400
2017-09-29,52.5701,873400
2017-09-28,52.2149,970800
2017-09-27,51.8213,1142600
2017-09-26,51.8058,596400
2017-09-25,51.497,651900
2017-09-22,51.2346,928700
2017-09-21,51.6283,479900
2017-09-20,51.6051,583400
2017-09-19,51.4353,1231100
2017-09-18,51.6128,841000
2017-09-15,51.497,3370300
2017-09-14,50.7791,908300
2017-09-13,49.9763,645800
2017-09-12,49.9641,663900
2017-09-11,50.0559,621700
2017-09-08,49.4823,730800
2017-09-07,49.8876,884100
2017-09-06,49.9641,969300
2017-09-05,49.6429,1075900
2017-09-01,49.9641,1439100
2017-08-31,51.7996,874400
2017-08-30,51.509,654700
2017-08-29,51.6619,523700
2017-08-28,51.4401,624200
2017-08-25,51.1878,905200
2017-08-24,51.2566,816900
2017-08-23,51.9449,801600
2017-08-22,51.922,759700
2017-08-21,52.0979,488000
